Type,Contour Id,Perimeter,Eccentricity,Extent,Solidity,BLue,Green,Red,Point Polygon Test
pearl_millet,144,391.3036040067673,0.8728553514327706,0.5086553945249598,0.8843394575678041,48,77,87,19.026297590440446
pearl_millet,145,245.03657734394073,0.6894347101752508,0.6904190309908337,0.9475812490639509,32,52,60,24.331050121192877
pearl_millet,146,554.4995603561401,0.7898523228318679,0.5595609962009287,0.76913257905425,42,76,91,16.1245154965971
pearl_millet,147,540.3574256896973,0.6801407872401845,0.6079042638777152,0.8466979480355767,54,78,84,18.027756377319946
pearl_millet,148,444.17365980148315,0.769606225573155,0.6212000907441017,0.8778552536667468,53,79,87,10.0
pearl_millet,149,291.0782070159912,0.7344037876794013,0.7308571428571429,0.9697658989669226,52,72,78,21.213203435596427
pearl_millet,150,339.6051186323166,0.7562155018937149,0.7141048824593128,0.9582625576316428,39,63,75,25.238858928247925
pearl_millet,151,336.291410446167,0.7189733629923462,0.686766862170088,0.9485275504176862,40,57,63,16.1245154965971
pearl_millet,152,423.7888845205307,0.7459083345862693,0.6430619266055045,0.9181334424887434,27,46,53,2.8284271247461903
pearl_millet,153,331.56348848342896,0.4430956933321049,0.7182559288537549,0.9469141833577593,35,63,75,15.556349186104045
pearl_millet,154,374.77669167518616,0.6001835885696446,0.638236732697481,0.8935204998716083,34,58,67,13.45362404707371
pearl_millet,155,268.00713992118835,0.42108301920108593,0.7251558171745153,0.9595647193585338,37,58,68,28.792360097775937
pearl_millet,156,344.29141104221344,0.8133228928227808,0.5711406936980947,0.9017547242576167,32,49,57,10.0
pearl_millet,157,268.00713992118835,0.42108301920108593,0.7251558171745153,0.9595647193585338,35,53,61,27.202941017470888
pearl_millet,158,315.9482649564743,0.6550376993169436,0.6521493212669683,0.9412244897959183,46,62,67,7.0710678118654755
pearl_millet,159,387.4041088819504,0.7136495089316939,0.6425916431684183,0.871004169562196,48,66,71,13.038404810405298
pearl_millet,160,286.3919163942337,0.6455233841739499,0.6249026024622097,0.9421992481203008,33,55,61,23.345235059857504
pearl_millet,161,478.90158236026764,0.6559123574198102,0.6606317411402157,0.9147642415190954,40,77,93,17.029386365926403
pearl_millet,162,310.6345570087433,0.4200844027462469,0.7093573988735279,0.9649978232477144,38,73,88,26.16295090390226
pearl_millet,163,303.32084834575653,0.6678610462277387,0.6720988820658164,0.9188461952427079,28,48,59,23.259406699226016
pearl_millet,164,317.3208476305008,0.7886035234343693,0.6377476155539251,0.9599668691330756,37,52,57,12.529964086141668
